1071.5	429
1024.1	431
1101.8	431
1033.4	433
1067.2	437
1170.5	438
1148.1	439
1113.6	440
1140.8	441
1004.6	442
1100.7	443
1189.8	444
1050.6	445
1050.6	446
1040.5	447
1155.2	451
1148.4	454
1194	455
1073.4	457
1051.3	458
1152.6	460
1005.8	461
1080.6	462
1088.1	466
1032.8	467
1141.9	467
1077.4	470
1146.8	472
1018.8	473
1175.6	473
1006.7	474
1050.9	476
1155.4	476
1060.1	477
1067.6	479
1153.2	479
1175.7	486
1027.6	487
1111.7	488
1111.9	489
1051.6	492
1175.7	492
1067.8	493
1132.4	493
1088.9	494
1064.5	496
1060.5	497
1125.9	497
1023.5	498
1114	499
1116.5	501
1123.9	504
1085.7	505
1154.6	505
1043.5	510
1116.4	510
1052.3	512
1188.2	514
1057.5	520
1075.2	521
1182.3	522
1077.4	526
1147.6	530
1192	536
1193.4	538
1164.3	539
1145.6	540
1157.4	541
1141.5	542
1026.3	543
1145.3	545
1009.9	546
1004.9	548
1135.3	549
1138.6	550
1135.7	552
1052	557
1006.1	559
1088.1	561
1085.2	562
1071.7	563
1015.8	564
1102.8	564
1031.5	565
1114	566
1155.3	567
1057.5	568
1033.7	572
1082.9	574
1110.9	575
1090	577
1157	579
1187.3	580
1082.9	581
1002.2	583
1075.5	583
1019.1	584
1141.4	584
1061.2	586
1081.4	588
1162.4	589
1064.9	590
1080.7	596
1014.1	598
1131.4	598
1090.3	600
1191.5	600
1182.2	602
1156.8	603
1118.7	605
1094	606
1125.9	611
1102.8	612
1110.6	613
1009.1	616
1183.6	619
1062	620
1032.2	621
1168.8	622
1074.1	623
1051.8	624
1083.5	625
1025.4	626
1075.1	626
1157.1	626
1017.4	629
1125.4	629
1165.1	631
1179.2	632
1087.1	633
1064.2	636
1148.4	636
1014.1	637
1168.9	637
1103.2	640
1103.8	641
1068.1	643
1042.9	644
1129.9	645
1185.4	650
1065.3	652
1011	655
1079.8	655
1107	657
1167.9	658
1152.5	660
1091.9	661
1078.3	662
1000.9	663
1184.1	665
1045.1	666
1138.7	666
1116.9	667
1098	668
1004.6	669
1129.9	673
1080.7	674
1084.9	675
1101.5	677
1009.9	678
1182.4	678
1021.8	679
1150.4	682
1178	683
1136.2	689
1007.7	690
1177.1	690
1048	691
1093.6	694
1070	696
1061.3	697
1167.8	698
1049.8	702
1097.3	703
1166.4	703
1131.3	704
1054.3	705
1144.6	705
1089.3	709
1033.4	712
1149	713
1018.6	715
1123	715
1194.9	716
1073.1	717
1085.6	718
1054.2	719
1109.6	720
1067	721
1082.4	722
1195.1	722
1175.9	723
1073.5	724
1017.4	733
1159.3	733
1083.6	734
1119.6	736
1072.2	740
1141	742
1014.8	744
1169.7	744
1011	748
1151.9	748
1052.9	749
1056.3	750
1078.9	752
1019.3	754
1025.2	755
1038.9	756
1109.1	758
1054.7	759
1168.5	763
1140.5	764
1104.3	766
1108.4	769
1077.2	770
1027.7	775
1161.2	775
1012.2	777
1111	782
1174.5	784
1037.1	785
1182.5	787
1079.3	788
1133.3	789
1050.8	791
1182.7	791
1169.7	792
1127	794
1177.7	795
1075.8	796
1035.2	803
1055.5	804
1113.4	805
1074.1	806
1076.7	807
1148.2	807
1183.2	808
1075.3	809
1027.3	811
1186.3	812
1165.4	813
1088	814
1153.9	814
1086.8	815
1194.6	815
1061.4	817
1197.4	817
1180.9	818
1033.8	820
1042.6	821
1055.5	823
1152.4	823
1169	824
1003.9	825
1157.4	825
1120	827
1120.6	828
1186.6	828
1041.6	829
1175.7	833
1116.8	834
1130.2	835
1180.8	836
1081.9	837
1066.4	839
1187.1	840
1115	842
1067.5	845
1014.8	846
1150.4	847
1039.4	849
1023.2	853
1097.6	853
1162.2	857
1150.2	858
1120	860
1008.4	861
1014.6	862
1117.5	863
1043	864
1032.9	865
1062.9	868
1026.9	870
1026	872
1132.6	875
1066	876
1147.2	879
1040.6	881
1000.3	882
1077.8	883
1031.7	884
1098.6	886
1101	888
1178.8	888
1025.5	891
1198.9	891
1142.5	893
1166.7	894
1072	896
1009.5	898
1165.5	898
1005.4	899
1173.5	899
1086.6	901
1134.1	902
1079.8	905
1047.3	906
1055	908
1132.3	908
1130.9	909
1175.6	912
1166.8	913
1042.5	914
1075.8	915
1011	919
1135.5	919
1111	920
1017.2	924
1197.7	925
1008.6	926
1192.6	929
1139.9	931
1081.1	932
1099.2	935
1150.2	936
1031.8	938
1121.2	940
1196.5	940
1157.4	942
1177.8	943
1143.6	945
1117.2	948
1127.1	950
1178.4	952
1004.5	954
1128.4	955
1011.1	956
1066.9	957
1155.7	958
1145.9	959
1064.4	960
1145.1	961
1073.7	963
1180.2	964
1046.2	966
1064.3	969
1101.7	971
1097.4	973
1186.6	973
1106.5	974
1092.4	979
1083.9	981
1172.1	981
1007.6	982
1098.4	982
1167.7	983
1153.2	985
1038.7	987
1090.7	988
1014.1	989
1138.4	989
1033.5	991
1100.3	991
1003.3	993
1116.9	993
1038.6	994
1082.9	995
1181.6	996
1095	999
1188.3	999
1057.5	1000
1021.5	1001
1171.4	1003
1015.2	1005
1139	1005
1110.1	1006
1100.9	1007
1140.6	1008
1056.8	1010
1024.1	1011
1164.6	1013
1033.1	1014
1041.1	1015
1061.3	1018
1059.8	1019
1059.7	1020
1070.3	1021
1060.3	1022
1198.7	1023
1001.5	1024
1019.2	1025
1175.7	1025
1043.2	1026
1194.4	1034
1076	1036
1142.3	1037
1110.4	1038
1099.6	1042
1075.9	1043
1169.4	1044
1097.3	1046
1073.9	1048
1034.1	1049
1184.9	1049
1094.7	1051
1041.4	1052
1017.9	1056
1030.2	1058
1103.2	1059
1018.6	1060
1128.1	1060
1136.6	1061
1030.4	1062
1090.1	1063
1127.5	1065
1140.7	1067
1016.9	1070
1193	1071
1096.6	1073
1031.5	1074
1139.9	1074
1173.7	1078
1052.8	1079
1100.3	1080
1063.8	1081
1191.9	1081
1052.1	1082
1090.6	1083
1117.7	1084
1013.1	1085
1050	1087
1027.6	1088
1020.6	1089
1136	1089
1180.1	1090
1005.4	1092
1002	1093
1110.1	1094
1081.1	1096
1192.4	1096
1055	1098
1111.9	1098
1153.5	1100
1145.7	1101
1040.1	1102
1182.6	1104
1122.8	1105
1126	1107
1005.8	1108
1060.8	1108
1192.3	1108
1007.4	1111
1125.5	1113
1027.2	1115
1130	1115
1117.4	1118
1031.6	1119
1172.9	1121
1040.4	1125
1087.4	1128
1048.2	1129
1109.2	1130
1017.5	1131
1040	1133
1097.6	1133
1130.1	1134
1002.1	1137
1150.6	1137
1111.9	1138
1123.6	1139
1054.7	1140
1030.6	1141
1129.2	1142
1095.7	1143
1110	1144
1191.7	1144
1146.9	1145
1002.8	1146
1158	1146
1047.6	1147
1128.4	1148
1085.4	1150
1155.5	1152
1036.7	1154
1029.7	1158
1146.4	1158
1051.1	1159
1098.9	1160
1182.4	1161
1167.4	1165
1010	1170
1036.9	1171
1122.6	1171
1121.4	1172
1103.2	1173
1190.2	1173
1079.9	1174
1183.5	1174
1133.5	1178
1148.2	1179
1147.3	1180
1165.8	1181
1175.3	1182
1016.1	1183
1025.1	1185
1160	1186
1146.5	1187
1058.5	1188
1199.4	1189
1054.7	1190
1079.9	1191
1009.8	1193
1139.8	1193
1117.8	1195
1183.3	1195
1035.6	1196
1125.4	1198
1140.6	1200
1177.1	1204
1145.9	1205
1099.7	1206
1042.2	1208
1162	1208
1022.7	1210
1130.9	1212
1097.6	1213
1011.3	1215
1003.2	1217
1070.6	1217
1108.9	1218
1079.5	1221
1080.5	1222
1052.4	1227
1068.6	1229
1128.5	1229
1157.2	1231
1004.5	1233
1181.8	1233
1004.9	1234
1010	1235
1048.7	1237
1116	1238
1162.9	1239
1046.5	1240
1125	1240
1070.4	1242
1038.3	1244
1125.3	1244
1078.8	1246
1110.2	1247
1041.6	1250
1108	1254
1048.7	1255
1106.7	1256
1026.3	1260
1022.8	1261
1063.7	1262
1022.2	1263
1011.6	1265
1024.1	1266
1092.7	1267
1083.1	1268
1053.7	1269
1003	1270
1052.4	1274
1087.5	1275
1120.4	1276
1043.5	1277
1048.8	1278
1062.4	1280
1190.6	1281
1149.4	1282
1098.4	1283
1192.4	1283
1131.1	1285
1038	1286
1135	1287
1050.4	1288
1192.6	1288
1020.8	1289
1149.4	1289
1023	1293
1156.6	1294
1009.9	1295
1137.8	1295
1158.1	1296
1031.6	1300
1120.1	1300
1052	1302
1127	1304
1076.7	1305
1150.6	1305
1055.8	1311
1134.2	1311
1010.5	1312
1069.5	1313
1031.3	1315
1047.3	1316
1128.5	1318
1046.9	1320
1182.2	1321
1196.4	1323
1048.2	1325
1058.5	1326
1118.9	1327
1199.8	1329
1104.4	1330
1104.8	1331
1153.4	1332
1066.1	1333
1021.4	1334
1177.3	1335
1025.2	1337
1016.3	1338
1026.7	1339
1133.2	1340
1102.4	1341
1155.8	1349
1113.4	1351
1062.7	1352
1176.6	1353
1103.6	1356
1121.7	1362
1116	1363
1168.7	1364
1034.9	1365
1075	1366
1100.2	1367
1099.5	1369
1124.6	1370
1186.5	1372
1115.3	1373
1076.1	1374
1100.5	1375
1068	1376
1152.2	1376
1048.8	1377
1156.4	1378
1035.8	1379
1020.9	1380
1080.4	1381
1167.6	1382
1116.3	1383
1191.5	1384
1079.6	1385
1142.2	1386
1081	1389
1169.6	1390
1189.6	1392
1075.5	1396
1083.5	1397
1093.1	1399
1033.3	1401
1167.2	1401
1123.5	1402
1016.9	1404
1105.1	1404
1032.4	1405
1015.3	1406
1127.3	1406
1106.1	1408
1197.8	1408
1071.6	1410
1170.3	1410
1112.5	1411
1073.5	1414
1057.3	1420
1094.8	1421
1024.8	1424
1170.9	1424
1171.3	1426
1185.2	1427
1050.6	1428
1000	1429
1136.8	1431
1061.1	1432
1153.8	1432
1000	1433
1010.8	1435
1108.9	1435
1187.5	1435
1058.2	1437
1147.4	1438
1189	1441
1075	1442
1028.9	1444
1132	1445
1140.4	1447
1009.4	1448
1138.7	1450
1139.7	1452
1128.1	1453
1086.7	1456
1138.5	1457
1056.8	1461
1024.1	1463
1129.2	1469
1092.6	1470
1183.2	1471
1113.8	1472
1173.6	1475
1033.1	1478
1183.6	1478
1021.8	1479
1125.7	1480
1118.6	1481
1186	1482
1141.4	1483
1069.4	1484
1161.8	1484
1066.8	1485
1195.2	1485
1174.4	1486
1088.1	1488
1125.1	1489
1103.8	1490
1076.4	1491
1072	1492
1042	1493
1182.2	1494
1185	1495
1164.1	1496
1125.9	1497
1183.9	1500
1194	1501
1196.2	1503
1066.7	1504
1163.7	1504
1148.5	1505
1166.1	1506
1023.2	1508
1169.6	1508
1048.7	1509
1020.8	1511
1171.6	1512
1041.9	1514
1014	1516
1171.8	1517
1032.8	1519
1112.3	1520
1115.1	1523
1002.6	1524
1146.3	1524
1026.9	1525
1149.8	1526
1112.1	1527
1127.1	1529
1004.8	1530
1114.8	1531
1118.8	1532
1006.7	1533
1117.2	1534
1085.4	1537
1019.4	1540
1115.5	1540
1190.8	1540
1137.9	1541
1133.3	1542
1072.5	1543
1007.4	1544
1165.1	1544
1146.3	1546
1040.3	1547
1076.5	1548
1054.6	1550
1145.2	1550
1100.3	1551
1116.5	1552
1078.7	1557
1093	1558
1066.9	1559
1087.1	1561
1156.2	1562
1080.1	1564
1069.8	1565
1178.4	1570
1007.6	1572
1135	1572
1083.9	1574
1119.7	1575
1006.2	1578
1177.3	1578
1098.5	1579
1185.2	1580
1025.6	1582
1129.8	1583
1034.9	1584
1104.4	1584
1146.4	1585
1080.8	1587
1171.7	1587
1060.6	1589
1009.7	1590
1088.9	1594
1167.6	1595
1134.1	1596
1051.2	1597
1156.6	1598
1017.3	1600
1181	1601
1000.7	1605
1148	1605
1147.2	1607
1164.8	1608
1050.1	1610
1044.9	1611
1195.6	1611
1172.7	1612
1114.1	1613
1031.2	1614
1149.4	1614
1142.5	1616
1162.9	1618
1046.4	1620
1130.1	1621
1152.8	1622
1130.1	1623
1187.5	1626
1016.5	1628
1115.7	1629
1118.4	1630
1195.7	1630
1033.2	1632
1047.8	1633
1058.6	1634
1118.2	1634
1005.1	1635
1045.6	1636
1091.3	1638
1133.3	1640
1095.1	1644
1109.6	1645
1009.4	1646
1182.9	1646
1057.8	1647
1050.2	1648
1138.4	1650
1011.5	1651
1007.1	1652
1097.4	1653
1007	1655
1142.1	1655
1186.4	1656
1001.4	1657
1147.3	1658
1042.1	1660
1141.5	1662
1115.5	1663
1004.4	1664
1081.3	1665
1134.2	1667
1044.1	1669
1025.8	1670
1011.3	1672
1112.7	1673
1182.2	1673
1101.1	1674
1054.1	1677
1009.5	1679
1067.3	1681
1077.6	1682
1197.6	1682
1188.9	1684
1110.3	1686
1190.5	1686
1067.7	1689
1019.9	1692
1111.4	1699
1110.3	1703
1039.8	1705
1123.1	1705
1084.5	1706
1075.2	1707
1161.7	1709
1181.2	1716
1045.7	1717
1011.8	1720
1002.6	1722
1141.4	1722
1034.6	1724
1134.3	1724
1048	1725
1022.3	1729
1138.8	1730
1132.3	1731
1112.7	1732
1188.9	1733
1084.4	1736
1199.7	1736
1050.9	1737
1055.9	1740
1055.2	1742
1067.5	1744
1009.9	1745
1091.3	1745
1154.5	1746
1015	1747
1140.7	1749
1130.6	1751
1026.3	1752
1132.6	1753
1042	1755
1110.2	1758
1123.7	1759
1125.2	1761
1091	1764
1002.5	1766
1002.8	1767
1151.6	1768
1037.5	1770
1133.6	1770
1040.1	1772
1048	1774
1009.4	1776
1000.6	1777
1147.8	1777
1069.1	1779
1024	1781
1135.7	1781
1070	1783
1085.6	1786
1100.5	1788
1033.6	1789
1005.7	1790
1107.1	1790
1072.4	1792
1005.8	1793
1093.9	1794
1194.3	1795
1100	1796
1055.6	1799
1176.9	1799
1037.4	1800
1048.2	1801
1041.7	1802
1131.2	1802
1087.5	1803
1128.9	1804
1194.8	1805
1153.7	1809
1066.2	1811
1176	1811
1105.8	1812
1021.9	1814
1156.9	1814
1061.8	1815
1048.9	1816
1192.2	1816
1063.6	1817
1175.5	1818
1168	1819
1017.5	1820
1165.1	1820
1045.8	1821
1060.9	1825
1194.4	1825
1052.7	1827
1138.3	1827
1132.5	1828
1164.8	1829
1115.7	1830
1004.7	1832
1021.9	1833
1110.9	1835
1070.8	1836
1186.8	1840
1023.7	1843
1150.7	1843
1142.1	1846
1067	1849
1009.1	1850
1185.6	1851
1127	1854
1028.3	1857
1139.5	1858
1072.4	1859
1010.9	1861
1187.8	1861
1025.7	1862
1180.1	1862
1199.1	1864
1015.9	1865
1065.3	1866
1123.4	1866
1025.5	1868
1090.8	1869
1155.3	1869
1115.6	1870
1005.1	1871
1144	1871
1148.2	1872
1069.8	1876
1166.7	1876
1168.7	1880
1070.2	1881
1167.2	1882
1029.2	1883
1145.8	1883
1110.2	1884
1166.6	1885
1059.6	1886
1044.3	1887
1077.7	1889
1034	1890
1193.5	1890
1133.9	1892
1021	1897
1029.6	1901
1041.7	1902
1149.8	1904
1131.9	1906
1169.2	1907
1099.5	1908
1042.4	1909
1114.4	1910
1042.3	1911
1139.7	1912
1004.9	1914
1125.2	1916
1191.3	1918
1023.9	1919
1027.1	1920
1128.9	1920
1135.5	1921
1011.7	1922
1149.8	1924
1073.7	1925
1171.5	1925
1185.4	1926
1110.5	1927
1018.8	1929
1066.9	1930
1027.1	1931
1194.8	1932
1126.8	1933
1075.7	1934
1122	1935
1075.4	1936
1164.9	1937
1176.5	1938
1037.2	1939
1103.4	1940
1187.8	1940
1010.7	1941
1136.3	1943
1197	1943
1165.7	1944
1075.8	1945
1066.5	1948
1144.6	1949
1064.2	1951
1082.5	1953
1106.9	1954
1193.4	1955
1020.3	1959
1007.2	1964
1089	1964
1034.8	1965
1141.6	1965
1133	1966
1101.9	1968
1044.7	1969
1174.6	1969
1082.7	1970
1173.6	1970
1096.5	1971
1020.4	1973
1132.5	1973
1120	1974
1017.9	1975
1078.2	1977
1096.3	1979
1107.1	1981
1066.6	1982
1128.7	1983
1023.7	1985
1027.6	1987
1032.6	1988
1132.3	1988
1069.3	1992
1126.7	1995
1195.8	1996
1027.6	1998
1137.3	1998
1065.8	2000
1069.7	2001
1007.1	2003
1088	2003
1051.1	2007
1140.1	2007
1132.1	2008
1089.3	2009
1110.3	2012
1196.5	2012
1089.2	2013
1136.5	2014
1045	2015
1066	2021
1119.1	2022
1051.9	2024
1068.6	2025
1158.9	2028
1028.3	2029
1161.1	2031
1192.2	2032
1131.6	2033
1179.2	2034
1112.3	2035
1051	2037
1018.3	2038
1091.2	2038
1123.5	2040
1008	2042
1163	2042
1043.6	2043
1190.9	2043
1103.7	2044
1181.8	2047
1062.7	2048
1168.9	2049
1124.9	2050
1179.2	2052
1058.4	2053
1106.5	2054
1073.5	2056
1110	2057
1067.5	2058
1195.1	2060
1057.7	2063
1019.9	2064
1130.2	2064
1001.2	2067
1006.4	2068
1081.2	2068
1125.2	2069
1115.2	2071
1161.4	2072
1169.4	2074
1170.3	2076
1056.3	2079
1122.9	2079
1171	2083
1112.4	2084
1059.4	2087
1163.7	2087
1029.2	2089
1195	2089
1050	2090
1000.4	2095
1196.7	2096
1028.8	2097
1162	2097
1097.1	2098
1151.5	2099
1111.7	2100
1155.6	2101
1118.4	2104
1047.7	2109
1051.9	2111
1174.3	2116
1028.1	2119
1021.5	2120
1191.2	2120
1125.2	2124
1008.8	2126
1108.4	2126
1187.6	2127
1093.2	2128
1192.5	2130
1188.2	2131
1124.9	2132
1165.6	2133
1036.7	2134
1137.3	2134
1196	2136
1079.7	2140
1195.4	2142
1030.4	2143
1169.6	2143
1042.6	2144
1035.5	2145
1004.5	2147
1006	2149
1060.4	2150
1174.9	2151
1129.7	2153
1157.9	2155
1004.9	2156
1108.3	2156
1148.7	2157
1115.6	2158
1089.6	2159
1054.3	2160
1035.9	2163
1162.8	2163
1124.1	2166
1196.3	2166
1160.8	2169
1171.6	2171
1078.1	2173
1161.4	2174
1032.6	2175
1177.9	2175
1030.5	2183
1170.2	2183
1052	2184
1182.5	2187
1129	2188
1156.8	2189
1167.6	2192
1073.1	2194
1148	2194
1032.9	2195
1055	2197
1024.7	2200
1125.9	2200
1148	2201
1076.7	2202
1175.3	2202
1102.3	2203
1167.5	2203
1057.1	2204
1051.9	2205
1017.1	2206
1123.1	2206
1078.9	2208
1173.8	2208
1007.4	2209
1060.1	2210
1159	2210
1000	2214
1135.6	2214
1129.3	2215
1094.9	2221
1103.9	2223
1177.4	2224
1013.4	2225
1055.7	2226
1022.9	2227
1004.5	2231
1168.9	2232
1030.8	2233
1113.8	2233
1053.8	2234
1040.2	2237
1094.5	2238
1051.4	2239
1166.4	2240
1129.3	2241
1115.4	2243
1078.6	2247
1136.6	2248
1057.4	2252
1157.3	2252
1013.9	2254
1144.1	2254
1029.6	2255
1143.4	2255
1112.6	2256
1052.6	2257
1127.5	2257
1006.5	2259
1084.1	2260
1086.7	2262
1096	2265
1156	2269
1090	2270
1166.7	2270
1161	2272
1034.6	2273
1117.3	2274
1006.9	2276
1025.7	2277
1153.1	2278
1042.9	2281
1073.1	2282
1013.3	2283
1009.2	2284
1155	2284
1120.9	2287
1095.8	2288
1103.8	2290
1019.8	2293
1035	2294
1164.2	2294
1037.4	2296
1171.2	2298
1006.3	2299
1030.8	2300
1051.8	2301
1184.6	2301
1079.4	2302
1035.2	2303
1053.6	2304
1141.8	2304
1166.6	2306
1112.7	2307
1176.9	2308
1003.6	2310
1031.9	2313
1131	2313
1121.8	2315
1115.7	2316
1042.9	2317
1040.6	2321
1155.7	2322
1127.6	2324
1062.5	2325
1004.9	2326
1112.3	2326
1058.6	2328
1049.5	2332
1000.9	2335
1169.2	2335
1105	2339
1110.7	2342
1043.4	2343
1145.6	2344
1043.3	2346
1145.8	2346
1085.8	2347
1168.3	2347
1145.7	2349
1098.5	2350
1085.3	2351
1076.6	2352
1043	2355
1046.2	2357
1155.7	2357
1160.1	2359
1017.2	2362
1019.2	2364
1107.7	2366
1170.1	2369
1030	2370
1036	2374
1187.8	2374
1006.9	2377
1141.1	2377
1075.5	2378
1143.1	2382
1150.5	2384
1155	2385
1002.3	2386
1007.5	2387
1151	2387
1064.9	2389
1132.8	2390
1053.7	2392
1075.7	2394
1094.8	2395
1122.5	2397
1092.5	2398
1005.4	2399
1148.8	2400
1057.3	2404
1159	2406
1061.9	2407
1042	2409
1140.1	2409
1086.8	2411
1126.1	2412
1111.8	2413
1167.1	2416
1175.2	2420
1040.3	2424
1197.6	2427
1126.6	2429
1082.5	2432
1176.9	2432
1106	2434
1134	2436
1074.7	2440
1133.9	2441
1073.4	2443
1170.1	2444
1066.7	2445
1149.8	2445
1156	2446
1088.4	2449
1184	2450
1022.5	2451
1104.1	2451
1052	2452
1172.1	2454
1014.3	2455
1041	2456
1022.3	2459
1187.9	2459
1107	2463
1191	2463
1059	2465
1146.8	2465
1134.2	2466
1157.9	2467
1096.2	2468
1048.9	2471
1183.5	2476
1119.4	2479
1189.7	2479
1188.4	2481
1086.4	2482
1190.2	2483
1051.1	2484
1184.5	2484
1062.8	2485
1070.8	2486
1044.9	2487
1033.5	2492
1068.1	2493
1003.4	2496
1015.5	2497
1081.2	2498
1186.6	2498
1063.1	2499
1026.6	2501
1140.6	2501
1193	2505
1043.6	2508
1010.8	2509
1175.5	2509
1059.3	2510
1062.8	2511
1129.2	2512
1113.5	2513
1058.6	2514
1048.5	2516
1024.6	2517
1034.4	2518
1062.2	2519
1037.9	2520
1174.9	2520
1050.7	2521
1065.5	2526
1185.9	2527
1119.2	2528
1066.3	2533
1192	2534
1081.3	2537
1167.1	2538
1050.7	2540
1155.2	2542
1000.9	2545
1145.6	2545
1102.9	2546
1197.2	2548
1131.6	2549
1077.6	2550
1091.8	2551
1143	2553
1044.5	2555
1021.4	2557
1155.2	2557
1032.2	2558
1100.6	2559
1190.5	2566
1042.5	2567
1134.5	2568
1029.2	2569
1061.1	2570
1102.9	2571
1077.2	2572
1095.4	2573
1055.6	2575
1137.5	2578
1071.7	2579
1076.6	2580
1011.1	2581
1163.2	2581
1113.1	2583
1072.7	2585
1089.9	2587
1021	2590
1054.3	2592
1007.4	2595
1105.9	2595
1183.9	2598
1163.6	2599
1185.7	2601
1095.7	2603
1057.2	2604
1049	2607
1166.6	2607
1138.7	2608
1059.9	2612
1108.8	2618
1090.1	2623
1158.1	2623
1070.5	2626
1104.8	2627
1031.4	2630
1000.9	2633
1105	2633
1184.8	2633
1018.4	2634
1089.2	2634
1182.9	2634
1049.7	2640
1016.6	2641
1027.7	2642
1170.4	2643
1138.4	2644
1191.8	2645
1083.7	2649
1181.5	2651
1173.8	2654
1181	2655
1148.3	2657
1010	2658
1168.1	2658
1132.4	2659
1023.1	2660
1004.2	2661
1098.8	2661
1082.1	2662
1159.8	2662
1014.3	2663
1180.3	2663
1021.3	2664
1175.5	2667
1048.6	2669
1053.8	2670
1159.6	2671
1104.8	2675
1134.2	2676
1025.5	2677
1114.1	2678
1118.1	2679
1039.2	2680
1058.7	2682
1076.5	2683
1010.1	2685
1156	2685
1174.7	2686
1013.2	2687
1114.4	2689
1192.2	2689
1066.3	2690
1170.5	2691
1116.6	2693
1010.7	2695
1054.5	2696
1194.6	2696
1034.1	2698
1112.3	2699
1074.6	2702
1131.4	2703
1043.3	2704
1084.6	2705
1036.6	2706
1170.2	2706
1013.6	2707
1069.5	2708
1115.5	2710
1088.2	2711
1109.1	2712
1050.9	2713
1129.5	2714
1185.7	2715
1021	2716
1181.6	2717
1110.7	2719
1142.6	2720
1049.4	2721
1001	2723
1167.1	2725
1111.8	2726
1163.3	2727
1062.1	2728
1036.3	2730
1007.6	2732
1181.1	2732
1119.8	2734
1017.9	2735
1071.9	2736
1049	2737
1154.2	2737
1067	2740
1160.1	2740
1056.5	2745
1183.8	2748
1156.4	2749
1108.2	2751
1192	2752
1025.8	2756
1157.6	2757
1091.4	2765
1169.8	2765
1129.2	2766
1058.5	2767
1193.1	2768
1136.1	2772
1020.8	2775
1079.9	2776
1173.4	2777
1065.8	2778
1101.7	2782
1074.7	2784
